user_id,station_id,station_name,location_address,network_type,energy_consumed_kwh,email
1152,468,Station_468,Chicago,Level 2,64.9305064614647,user_1152@example.com
1153,448,Station_448,Los Angeles,Level 2,,user_1153@example.com
1154,409,Station_409,Chicago,Level 1,55.62849667174399,user_1154@example.com
1155,412,Station_412,Chicago,Level 1,41.99326219500855,user_1155@example.com
1156,204,Station_204,Chicago,Level 1,38.69718656721909,user_1156@example.com
1157,194,Station_194,New York,Level 2,62.26265635402747,user_1157@example.com
1158,235,Station_235,New York,DC Fast Charger,35.84413909327468,user_1158@example.com
1159,206,Station_206,Los Angeles,Level 1,55.46883682152323,user_1159@example.com
1160,150,Station_150,Chicago,Level 1,19.721540010730703,user_1160@example.com
1161,159,Station_159,New York,Level 1,68.45025675480477,user_1161@example.com
1162,279,Station_279,Los Angeles,DC Fast Charger,79.94974411198142,user_1162@example.com
1163,304,Station_304,Los Angeles,Level 1,60.46898672586866,user_1163@example.com
1164,404,Station_404,Chicago,Level 1,35.38265952853404,user_1164@example.com
1165,381,Station_381,San Francisco,Level 2,37.688027665454456,user_1165@example.com
1166,166,Station_166,Chicago,Level 2,20.79343928787075,user_1166@example.com
1167,311,Station_311,San Francisco,Level 2,53.36289470151473,user_1167@example.com
1168,68,Station_68,Los Angeles,DC Fast Charger,24.267335453342245,user_1168@example.com
1169,463,Station_463,New York,Level 2,68.20904345854468,user_1169@example.com
1170,88,Station_88,Houston,Level 1,27.706067785342437,user_1170@example.com
1171,217,Station_217,Los Angeles,Level 1,76.68731222622425,user_1171@example.com
1172,1,Station_1,New York,DC Fast Charger,45.36457787633022,user_1172@example.com
1173,135,Station_135,Los Angeles,DC Fast Charger,27.498043111589936,user_1173@example.com
1174,185,Station_185,Chicago,Level 1,74.70693087698855,user_1174@example.com
1175,351,Station_351,San Francisco,DC Fast Charger,37.52045250571513,user_1175@example.com
1176,140,Station_140,Los Angeles,Level 1,24.04346935025211,user_1176@example.com
1177,106,Station_106,New York,Level 2,9.51652733339272,user_1177@example.com
1178,133,Station_133,Chicago,Level 1,39.88426993608347,user_1178@example.com
1179,108,Station_108,Houston,DC Fast Charger,5.755524649492359,user_1179@example.com
1180,178,Station_178,Chicago,Level 2,13.003539499532652,user_1180@example.com
1181,298,Station_298,San Francisco,Level 1,21.35157383578864,user_1181@example.com
1182,358,Station_358,Chicago,DC Fast Charger,48.84665066850152,user_1182@example.com
1183,380,Station_380,Houston,DC Fast Charger,9.206012694775316,user_1183@example.com
1184,396,Station_396,New York,Level 2,19.93670718240265,user_1184@example.com
1185,359,Station_359,Los Angeles,Level 1,,user_1185@example.com
1186,146,Station_146,San Francisco,Level 1,76.18778788307228,user_1186@example.com
1187,450,Station_450,Houston,DC Fast Charger,72.94073165721504,user_1187@example.com
1188,74,Station_74,San Francisco,Level 2,24.54169744898367,user_1188@example.com
1189,463,Station_463,Chicago,Level 1,7.446816605478516,user_1189@example.com
1190,478,Station_478,San Francisco,Level 2,17.199039032159078,user_1190@example.com
1191,108,Station_108,Houston,DC Fast Charger,,user_1191@example.com
1192,122,Station_122,Los Angeles,Level 1,72.27855411576432,user_1192@example.com
1193,17,Station_17,Los Angeles,DC Fast Charger,18.01705100546142,user_1193@example.com
1194,196,Station_196,San Francisco,Level 1,59.126629342112274,user_1194@example.com
1195,327,Station_327,New York,DC Fast Charger,35.86668099087705,user_1195@example.com
1196,318,Station_318,San Francisco,Level 1,5.20011260069647,user_1196@example.com
1197,297,Station_297,Chicago,Level 2,28.77227402735012,user_1197@example.com
1198,479,Station_479,Los Angeles,Level 1,61.90801716904538,user_1198@example.com
1199,499,Station_499,Los Angeles,Level 1,35.017606522824096,user_1199@example.com
1200,252,Station_252,Los Angeles,DC Fast Charger,14.804488742545598,user_1200@example.com
1201,487,Station_487,New York,Level 1,65.10291874065945,user_1201@example.com
1202,119,Station_119,New York,Level 1,18.120951026827235,user_1202@example.com
1203,162,Station_162,Houston,Level 1,61.63104965912597,user_1203@example.com
1204,198,Station_198,San Francisco,DC Fast Charger,71.8059193887291,user_1204@example.com
1205,498,Station_498,San Francisco,Level 1,45.98918433743132,user_1205@example.com
1206,486,Station_486,Chicago,Level 2,45.858999052265375,user_1206@example.com
1207,45,Station_45,Los Angeles,Level 2,55.691891653122006,user_1207@example.com
1208,314,Station_314,New York,DC Fast Charger,23.050456238396517,user_1208@example.com
1209,179,Station_179,Chicago,Level 1,39.97272424864232,user_1209@example.com
1210,382,Station_382,Chicago,DC Fast Charger,21.05357940478484,user_1210@example.com
1211,418,Station_418,New York,Level 1,8.789017000425101,user_1211@example.com
1212,44,Station_44,San Francisco,DC Fast Charger,97.6677653925048,user_1212@example.com
1213,271,Station_271,Los Angeles,Level 1,39.94579631974886,user_1213@example.com
1214,78,Station_78,San Francisco,Level 1,41.01292040629061,user_1214@example.com
1215,326,Station_326,Chicago,DC Fast Charger,11.422192304640166,user_1215@example.com
1216,178,Station_178,Los Angeles,DC Fast Charger,52.28437229318183,user_1216@example.com
1217,357,Station_357,Houston,DC Fast Charger,77.63234569193523,user_1217@example.com
1218,498,Station_498,Chicago,Level 1,14.175393197160597,user_1218@example.com
1219,416,Station_416,San Francisco,DC Fast Charger,28.337522357857683,user_1219@example.com
1220,451,Station_451,San Francisco,Level 1,17.628897372729085,user_1220@example.com
1221,3,Station_3,San Francisco,Level 2,45.45111536306598,user_1221@example.com
1222,214,Station_214,New York,Level 2,49.66092549992548,user_1222@example.com
1223,342,Station_342,Chicago,Level 1,23.942080345214407,user_1223@example.com
1224,74,Station_74,Los Angeles,Level 1,23.86992273236189,user_1224@example.com
1225,51,Station_51,San Francisco,DC Fast Charger,8.641282040664738,user_1225@example.com
1226,67,Station_67,San Francisco,Level 1,11.139612943722046,user_1226@example.com
1227,332,Station_332,New York,Level 1,46.40242818798875,user_1227@example.com
1228,93,Station_93,Los Angeles,Level 2,77.2662199543138,user_1228@example.com
1229,176,Station_176,Chicago,DC Fast Charger,5.995140564565627,user_1229@example.com
1230,145,Station_145,Houston,DC Fast Charger,21.270741905550192,user_1230@example.com
1231,7,Station_7,New York,Level 1,38.13860653803928,user_1231@example.com
1232,269,Station_269,Chicago,DC Fast Charger,37.9980325281785,user_1232@example.com
1233,376,Station_376,Houston,Level 2,12.89314235582393,user_1233@example.com
1234,322,Station_322,San Francisco,Level 2,60.624560710723856,user_1234@example.com
1235,4,Station_4,San Francisco,Level 2,,user_1235@example.com
1236,138,Station_138,Los Angeles,Level 1,5.868319195612725,user_1236@example.com
1237,231,Station_231,Houston,Level 1,,user_1237@example.com
1238,88,Station_88,San Francisco,Level 2,77.69879024520026,user_1238@example.com
1239,17,Station_17,San Francisco,Level 2,94.36532940921012,user_1239@example.com
1240,52,Station_52,Los Angeles,DC Fast Charger,43.95822631658241,user_1240@example.com
1241,134,Station_134,Chicago,DC Fast Charger,76.48074420185159,user_1241@example.com
1242,211,Station_211,San Francisco,DC Fast Charger,66.17819525015547,user_1242@example.com
1243,325,Station_325,New York,DC Fast Charger,76.24242378732372,user_1243@example.com
1244,480,Station_480,New York,Level 2,35.15737675512804,user_1244@example.com
1245,458,Station_458,Chicago,DC Fast Charger,53.11979970086487,user_1245@example.com
1246,393,Station_393,Houston,Level 2,43.12603811805074,user_1246@example.com
1247,219,Station_219,Los Angeles,Level 2,60.68153839035487,user_1247@example.com
1248,205,Station_205,New York,Level 1,33.67446234201802,user_1248@example.com
1249,211,Station_211,New York,DC Fast Charger,54.54859168539257,user_1249@example.com
1250,277,Station_277,Chicago,Level 2,14.11630705481829,user_1250@example.com
1251,24,Station_24,Houston,Level 1,11.321914132806013,user_1251@example.com
1252,486,Station_486,Houston,Level 1,26.586710215463047,user_1252@example.com
1253,4,Station_4,Chicago,Level 2,65.92220415676107,user_1253@example.com
1254,152,Station_152,New York,Level 2,37.51588423680197,user_1254@example.com
1255,443,Station_443,Los Angeles,DC Fast Charger,20.07464990247556,user_1255@example.com
1256,483,Station_483,New York,DC Fast Charger,10.390644028146834,user_1256@example.com
1257,259,Station_259,Houston,Level 2,5.892835163588776,user_1257@example.com
1258,324,Station_324,New York,Level 2,48.52491426934318,user_1258@example.com
1259,357,Station_357,Los Angeles,Level 1,51.94497776365302,user_1259@example.com
1260,168,Station_168,San Francisco,Level 1,20.79043601283822,user_1260@example.com
1261,176,Station_176,New York,Level 1,49.48345837435455,user_1261@example.com
1262,310,Station_310,Chicago,Level 1,25.527547211644688,user_1262@example.com
1263,291,Station_291,San Francisco,Level 1,19.958025275991496,user_1263@example.com
1264,479,Station_479,Chicago,DC Fast Charger,33.694161775319,user_1264@example.com
1265,56,Station_56,Chicago,Level 1,45.15937317195059,user_1265@example.com
1266,108,Station_108,Chicago,Level 2,60.83110355266755,user_1266@example.com
1267,473,Station_473,New York,DC Fast Charger,,user_1267@example.com
1268,296,Station_296,Houston,Level 1,47.67827374967497,user_1268@example.com
1269,461,Station_461,San Francisco,Level 1,27.63793401856366,user_1269@example.com
1270,324,Station_324,Los Angeles,Level 1,66.46105412754665,user_1270@example.com
1271,302,Station_302,Houston,Level 2,,user_1271@example.com
1272,334,Station_334,New York,Level 1,,user_1272@example.com
1273,141,Station_141,Chicago,Level 2,10.201613009568993,user_1273@example.com
1274,155,Station_155,Los Angeles,Level 2,67.61464385497968,user_1274@example.com
1275,262,Station_262,San Francisco,Level 1,8.936913796477242,user_1275@example.com
1276,273,Station_273,Houston,Level 1,26.4440331229724,user_1276@example.com
1277,420,Station_420,Houston,DC Fast Charger,42.01795949517358,user_1277@example.com
1278,232,Station_232,Los Angeles,DC Fast Charger,27.99720488584749,user_1278@example.com
1279,241,Station_241,New York,DC Fast Charger,34.54134762062127,user_1279@example.com
1280,355,Station_355,San Francisco,Level 2,67.07828216010658,user_1280@example.com
1281,337,Station_337,Los Angeles,Level 1,39.70699556704798,user_1281@example.com
1282,489,Station_489,Chicago,DC Fast Charger,6.448880265075534,user_1282@example.com
1283,258,Station_258,San Francisco,Level 2,30.751503981203896,user_1283@example.com
1284,249,Station_249,Houston,DC Fast Charger,28.80292498005887,user_1284@example.com
1285,77,Station_77,Los Angeles,DC Fast Charger,30.98756655243088,user_1285@example.com
1286,180,Station_180,Houston,Level 1,85.03985430629427,user_1286@example.com
1287,66,Station_66,Houston,Level 1,47.76784734327861,user_1287@example.com
1288,308,Station_308,Houston,Level 2,57.45442116792438,user_1288@example.com
1289,348,Station_348,New York,Level 1,45.93945507648217,user_1289@example.com
1290,171,Station_171,Houston,DC Fast Charger,49.53480945615692,user_1290@example.com
1291,474,Station_474,Chicago,Level 2,52.73977320604877,user_1291@example.com
1292,22,Station_22,Chicago,Level 2,61.93297987243194,user_1292@example.com
1293,367,Station_367,San Francisco,Level 2,23.437875326038824,user_1293@example.com
1294,107,Station_107,Houston,Level 2,8.315805795177543,user_1294@example.com
1295,439,Station_439,Houston,Level 1,10.185000186311704,user_1295@example.com
1296,323,Station_323,Los Angeles,DC Fast Charger,71.94505922956554,user_1296@example.com
1297,227,Station_227,New York,Level 1,9.209067930589208,user_1297@example.com
1298,444,Station_444,San Francisco,Level 1,21.918495812082128,user_1298@example.com
1299,442,Station_442,Houston,Level 2,21.795382498227173,user_1299@example.com
1300,396,Station_396,Los Angeles,Level 1,27.994930739365664,user_1300@example.com
1301,216,Station_216,New York,Level 1,35.7622826922978,user_1301@example.com
1302,69,Station_69,San Francisco,DC Fast Charger,7.917185918511961,user_1302@example.com
1303,84,Station_84,San Francisco,Level 2,26.17745506640429,user_1303@example.com
1304,103,Station_103,Houston,Level 1,,user_1304@example.com
1305,39,Station_39,San Francisco,Level 2,60.25144069020241,user_1305@example.com
1306,13,Station_13,Los Angeles,DC Fast Charger,15.691719285120502,user_1306@example.com
1307,297,Station_297,San Francisco,Level 1,54.82511333467084,user_1307@example.com
1308,313,Station_313,Chicago,DC Fast Charger,65.23254316413059,user_1308@example.com
1309,181,Station_181,Los Angeles,DC Fast Charger,6.432324170240332,user_1309@example.com
1310,493,Station_493,New York,Level 2,16.126089718922938,user_1310@example.com
1311,268,Station_268,New York,Level 2,66.97990803084751,user_1311@example.com
1312,13,Station_13,Houston,Level 2,74.27670057664027,user_1312@example.com
1313,120,Station_120,Houston,Level 1,39.73385254628378,user_1313@example.com
1314,458,Station_458,Chicago,Level 2,60.7251438890711,user_1314@example.com
1315,353,Station_353,New York,Level 1,43.251453479602375,user_1315@example.com
1316,57,Station_57,New York,DC Fast Charger,42.01165353037616,user_1316@example.com
1317,40,Station_40,New York,Level 2,68.18585286511737,user_1317@example.com
1318,374,Station_374,New York,DC Fast Charger,18.895101661444063,user_1318@example.com
1319,336,Station_336,San Francisco,Level 2,13.75625150299386,user_1319@example.com
1320,128,Station_128,Los Angeles,DC Fast Charger,63.65257024136892,user_1320@example.com
